sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC_TRIP_003_67,TRIP_003,2024-10-25 09:36:07,67,0.06433566008293208,-0.27819112106743793,9.925908652843031,30.25874379508178,19.0067,72.80669999999999
ACC_TRIP_003_68,TRIP_003,2024-10-25 09:36:08,68,0.04487793652436072,-0.42813391665897726,9.906614700617816,50.41757255900586,19.0068,72.8068
ACC_TRIP_003_69,TRIP_003,2024-10-25 09:36:09,69,-0.04533677335058478,-0.06584850565910705,9.927924834537647,40.57943777924206,19.0069,72.8069
ACC_TRIP_003_70,TRIP_003,2024-10-25 09:36:10,70,-0.14162329972377338,0.5346490523670916,9.97394443984434,50.541025411171915,19.007,72.807
ACC_TRIP_003_71,TRIP_003,2024-10-25 09:36:11,71,-0.1865169833783994,-0.11635598342451402,9.813862393017407,40.96361851521666,19.0071,72.80709999999999
ACC_TRIP_003_72,TRIP_003,2024-10-25 09:36:12,72,-0.05693468518867653,0.3760565385823132,9.88640509521222,40.18882207277342,19.0072,72.8072
ACC_TRIP_003_73,TRIP_003,2024-10-25 09:36:13,73,-0.05609842263485964,0.3110445754422286,9.970587366244922,45.04848818805966,19.0073,72.8073
ACC_TRIP_003_74,TRIP_003,2024-10-25 09:36:14,74,-0.1098938742472565,-1.017293880271776,9.702574905510684,41.96237216960653,19.0074,72.8074
ACC_TRIP_003_75,TRIP_003,2024-10-25 09:36:15,75,-0.13307072956989824,0.6317375185615237,10.108379795451254,29.84220655871354,19.0075,72.80749999999999
ACC_TRIP_003_76,TRIP_003,2024-10-25 09:36:16,76,0.3878489359021198,-0.25684656464424904,9.946824675737735,27.809162969026943,19.0076,72.8076
ACC_TRIP_003_77,TRIP_003,2024-10-25 09:36:17,77,0.3587547345816027,-0.3376957418692786,9.758107878334956,45.01993298188893,19.0077,72.8077
ACC_TRIP_003_78,TRIP_003,2024-10-25 09:36:18,78,0.33636722283603454,-0.08807617060746274,9.618978525451318,35.83193527842624,19.0078,72.8078
ACC_TRIP_003_79,TRIP_003,2024-10-25 09:36:19,79,0.21549857349711982,-0.7724713525621779,10.157885506579206,43.26952524479079,19.0079,72.8079
ACC_TRIP_003_80,TRIP_003,2024-10-25 09:36:20,80,0.12143437968738731,0.5372134577195973,9.863781466607785,37.56232102690237,19.008,72.80799999999999
ACC_TRIP_003_81,TRIP_003,2024-10-25 09:36:21,81,-0.09152764331559303,-0.13313960283139756,9.984394709392054,38.50149759474193,19.0081,72.8081
ACC_TRIP_003_82,TRIP_003,2024-10-25 09:36:22,82,-0.07462903582432369,-0.30681815452211825,9.594511199165275,30.241417942727693,19.0082,72.8082
ACC_TRIP_003_83,TRIP_003,2024-10-25 09:36:23,83,0.029467569748001674,-0.4399064699164972,9.72203672142373,30.673150830498926,19.0083,72.8083
ACC_TRIP_003_84,TRIP_003,2024-10-25 09:36:24,84,-0.4285342535003343,0.527225063561588,9.593197357664412,41.83293555162356,19.0084,72.80839999999999
ACC_TRIP_003_85,TRIP_003,2024-10-25 09:36:25,85,-0.1728857308018275,0.11035560622866115,9.585331499199611,40.24138950425248,19.0085,72.8085
ACC_TRIP_003_86,TRIP_003,2024-10-25 09:36:26,86,0.02213784454250064,-0.427517980314376,9.882488816424521,36.12459313337588,19.0086,72.8086
ACC_TRIP_003_87,TRIP_003,2024-10-25 09:36:27,87,-0.08837354724464393,-0.03208101757150792,9.482507434129696,52.039835772824205,19.0087,72.8087
ACC_TRIP_003_88,TRIP_003,2024-10-25 09:36:28,88,-0.013905167387375511,-0.3157095351468045,9.930911097577098,34.550280956771395,19.0088,72.80879999999999
ACC_TRIP_003_89,TRIP_003,2024-10-25 09:36:29,89,-0.07164860237251967,0.5065676000168178,10.03991677094375,39.270031293174355,19.0089,72.8089
ACC_TRIP_003_90,TRIP_003,2024-10-25 09:36:30,90,0.19300178516273941,-0.06732751183768886,9.69616668692448,40.4376910814057,19.009,72.809
ACC_TRIP_003_91,TRIP_003,2024-10-25 09:36:31,91,-0.3493998436100186,-0.5024899143592791,9.782423431113422,40.639880809272825,19.0091,72.8091
ACC_TRIP_003_92,TRIP_003,2024-10-25 09:36:32,92,-0.09720411681470627,0.045072814083008124,9.772387956071919,44.715965488038776,19.0092,72.8092
ACC_TRIP_003_93,TRIP_003,2024-10-25 09:36:33,93,0.08725325116005252,-0.20075722527333986,9.399238652447709,36.02889629540711,19.0093,72.8093
ACC_TRIP_003_94,TRIP_003,2024-10-25 09:36:34,94,0.08744927195815771,0.4525093211926229,9.877803586825529,44.85796724514641,19.0094,72.8094
ACC_TRIP_003_95,TRIP_003,2024-10-25 09:36:35,95,0.004940825118422056,-1.068100191582271,9.47629024698041,38.97332815530682,19.0095,72.8095
ACC_TRIP_003_96,TRIP_003,2024-10-25 09:36:36,96,0.07440875277756037,-0.6351808051849779,9.959973644356989,41.29824597290715,19.0096,72.8096
ACC_TRIP_003_97,TRIP_003,2024-10-25 09:36:37,97,0.10113949361970127,0.46349023556746866,9.668031403450032,42.268529525622505,19.0097,72.80969999999999
ACC_TRIP_003_98,TRIP_003,2024-10-25 09:36:38,98,-0.2753649806628073,0.8712412506411991,9.475928481193245,37.990426890624406,19.0098,72.8098
ACC_TRIP_003_99,TRIP_003,2024-10-25 09:36:39,99,0.09052375261075152,-0.38654742448471024,9.943588128747589,31.8515920338208,19.0099,72.8099
ACC_TRIP_003_100,TRIP_003,2024-10-25 09:36:40,100,-0.2683010675880719,0.5811245188739558,9.759614228258329,35.09338685221105,19.01,72.81
ACC_TRIP_003_101,TRIP_003,2024-10-25 09:36:41,101,0.3436319370790837,-0.3948291149641203,10.025117777221725,52.91596468313715,19.0101,72.81009999999999
ACC_TRIP_003_102,TRIP_003,2024-10-25 09:36:42,102,-0.056635925564405935,0.05581795651114507,10.028494183751057,36.868728290433836,19.0102,72.8102
ACC_TRIP_003_103,TRIP_003,2024-10-25 09:36:43,103,0.0842080679132062,0.5308740106833578,9.717015868669291,44.12771477138699,19.0103,72.8103
ACC_TRIP_003_104,TRIP_003,2024-10-25 09:36:44,104,0.28945873421643914,0.5645706545084527,9.531677107474948,37.83437019158773,19.0104,72.8104
ACC_TRIP_003_105,TRIP_003,2024-10-25 09:36:45,105,-0.2964027384819951,-0.6904482993663,9.512587181987008,33.81752265793363,19.0105,72.81049999999999
ACC_TRIP_003_106,TRIP_003,2024-10-25 09:36:46,106,0.319780519226569,-0.20353586072574611,9.630570618778394,40.71740222883701,19.0106,72.8106
ACC_TRIP_003_107,TRIP_003,2024-10-25 09:36:47,107,-0.16277916224506653,0.1889066793539254,9.67535026312292,42.31027619058942,19.0107,72.8107
ACC_TRIP_003_108,TRIP_003,2024-10-25 09:36:48,108,-0.06554361271552343,0.07885763757418561,9.799235118052254,36.980594702342145,19.0108,72.8108
ACC_TRIP_003_109,TRIP_003,2024-10-25 09:36:49,109,0.3121862784527499,-0.04770276571185882,9.772763704370739,42.20997168603664,19.0109,72.8109
ACC_TRIP_003_110,TRIP_003,2024-10-25 09:36:50,110,-0.4374624019193939,-0.02425373780844125,9.720229549832924,39.338120222720605,19.011,72.81099999999999
ACC_TRIP_003_111,TRIP_003,2024-10-25 09:36:51,111,0.10117612568247306,0.12517710953975028,10.014656623278984,37.42424389615353,19.0111,72.8111
ACC_TRIP_003_112,TRIP_003,2024-10-25 09:36:52,112,-0.32427040516404765,0.12149078418328756,9.980773155041074,29.768165319869194,19.0112,72.8112
ACC_TRIP_003_113,TRIP_003,2024-10-25 09:36:53,113,-0.04856030410855073,-0.6203722547405143,9.681335376025057,41.24880397823905,19.0113,72.8113
ACC_TRIP_003_114,TRIP_003,2024-10-25 09:36:54,114,0.09839566713711967,-0.5239304695508971,10.144243867000913,39.900109889825856,19.0114,72.81139999999999
ACC_TRIP_003_115,TRIP_003,2024-10-25 09:36:55,115,0.2800850128288642,0.835083797524634,9.992439412144584,40.37936866525868,19.0115,72.8115
ACC_TRIP_003_116,TRIP_003,2024-10-25 09:36:56,116,0.2962592587610284,-0.09993129804971224,9.521440011588155,36.888500699063705,19.0116,72.8116
ACC_TRIP_003_117,TRIP_003,2024-10-25 09:36:57,117,0.06195858679910454,-0.18807773300288297,9.83100794919574,29.85784967690033,19.0117,72.8117
ACC_TRIP_003_118,TRIP_003,2024-10-25 09:36:58,118,0.02929733783467572,-0.22500305388769123,10.051632499194612,39.270818535461835,19.0118,72.81179999999999
ACC_TRIP_003_119,TRIP_003,2024-10-25 09:36:59,119,-0.10871673886315264,0.20327670100961018,9.93495088293197,39.270455971765074,19.0119,72.8119
ACC_TRIP_003_120,TRIP_003,2024-10-25 09:37:00,120,-0.004442284171218881,-1.486619989213908,9.99129879637164,39.66723864416839,19.012,72.812
ACC_TRIP_003_121,TRIP_003,2024-10-25 09:37:01,121,0.21336316588971538,0.5760977045901883,10.030584779037222,37.36255823322859,19.0121,72.8121
ACC_TRIP_003_122,TRIP_003,2024-10-25 09:37:02,122,0.32060236912729523,-1.2342880738749766,9.66160137556276,45.887756714778995,19.0122,72.8122
ACC_TRIP_003_123,TRIP_003,2024-10-25 09:37:03,123,-0.16144305791990188,0.004778734946131379,9.885900215901763,48.46858365373944,19.0123,72.8123
ACC_TRIP_003_124,TRIP_003,2024-10-25 09:37:04,124,-0.011673217101965975,-0.05405239809162553,9.879879612792864,36.434716085227734,19.0124,72.8124
ACC_TRIP_003_125,TRIP_003,2024-10-25 09:37:05,125,0.11885678921248187,-0.4031215685417817,9.557415651125432,41.829336758214886,19.0125,72.8125
ACC_TRIP_003_126,TRIP_003,2024-10-25 09:37:06,126,-0.10865731598584448,0.5712426550504406,9.8235991132208,41.43376655002668,19.0126,72.8126
ACC_TRIP_003_127,TRIP_003,2024-10-25 09:37:07,127,-0.34512246754835396,0.2438537850403406,10.002879445407373,35.66264663633412,19.0127,72.81269999999999
ACC_TRIP_003_128,TRIP_003,2024-10-25 09:37:08,128,0.041961106694153615,0.606146608756079,9.924427243099444,43.637482198193226,19.0128,72.8128
ACC_TRIP_003_129,TRIP_003,2024-10-25 09:37:09,129,0.005910880775732343,-0.19164656276016212,9.761862905213015,40.52794836932888,19.0129,72.8129
ACC_TRIP_003_130,TRIP_003,2024-10-25 09:37:10,130,0.015195780603344384,-0.0017982727040232105,10.076019494207305,35.578205035929805,19.013,72.813
ACC_TRIP_003_131,TRIP_003,2024-10-25 09:37:11,131,-0.17427914262345912,-0.6998525568515247,10.038760856465322,35.63596712548128,19.0131,72.81309999999999
ACC_TRIP_003_132,TRIP_003,2024-10-25 09:37:12,132,0.22004544591172356,-0.6636490253274809,9.745627604876216,47.57921395245554,19.0132,72.8132
ACC_TRIP_003_133,TRIP_003,2024-10-25 09:37:13,133,0.4753886435524236,-0.36365970962833527,9.60801341134558,36.320118615975204,19.0133,72.8133
ACC_TRIP_003_134,TRIP_003,2024-10-25 09:37:14,134,-0.13778540433823785,-0.49262770037602066,9.595168479077554,36.616179077524365,19.0134,72.8134
ACC_TRIP_003_135,TRIP_003,2024-10-25 09:37:15,135,-0.25737547801809196,-0.29148355095592116,9.725226587910486,33.83997544667712,19.0135,72.81349999999999
ACC_TRIP_003_136,TRIP_003,2024-10-25 09:37:16,136,-0.19184961635909148,-0.22834243456304887,9.895033985944352,34.9080188447948,19.0136,72.8136
ACC_TRIP_003_137,TRIP_003,2024-10-25 09:37:17,137,-0.018857055472316517,0.1072696140473184,9.791049963215256,44.26829429519296,19.0137,72.8137
ACC_TRIP_003_138,TRIP_003,2024-10-25 09:37:18,138,-0.05592513395700183,0.5277506050977647,10.119990191577092,37.84931424212319,19.0138,72.8138
ACC_TRIP_003_139,TRIP_003,2024-10-25 09:37:19,139,-0.08889745047285003,-0.19217612689734426,9.23405184045309,42.658301259270644,19.0139,72.8139
ACC_TRIP_003_140,TRIP_003,2024-10-25 09:37:20,140,0.1623987633643386,-0.891435819770605,9.777671172674838,40.6807215808839,19.014,72.814
ACC_TRIP_003_141,TRIP_003,2024-10-25 09:37:21,141,-0.1976191890500889,-0.4621624706193601,9.902241322429308,39.83141589079198,19.0141,72.8141
ACC_TRIP_003_142,TRIP_003,2024-10-25 09:37:22,142,-0.046783517561742295,0.48331015795833804,9.839172217417369,45.68808948867016,19.0142,72.8142
ACC_TRIP_003_143,TRIP_003,2024-10-25 09:37:23,143,0.19761775876447196,-0.5572251316267921,10.098411905590096,42.347279851776435,19.0143,72.8143
ACC_TRIP_003_144,TRIP_003,2024-10-25 09:37:24,144,-0.04666250754735324,-0.11438725385354767,10.025676770490781,46.75740276950861,19.0144,72.81439999999999
ACC_TRIP_003_145,TRIP_003,2024-10-25 09:37:25,145,-0.0062280789942911535,-0.26855068783456654,9.911973710702469,46.12466946506339,19.0145,72.8145
ACC_TRIP_003_146,TRIP_003,2024-10-25 09:37:26,146,-0.1715637158618429,-0.3515747508057191,9.844782879364844,45.37113146135941,19.0146,72.8146
ACC_TRIP_003_147,TRIP_003,2024-10-25 09:37:27,147,-0.0936468836145547,-0.09099918141432557,10.013633568236033,41.648701719930806,19.0147,72.8147
ACC_TRIP_003_148,TRIP_003,2024-10-25 09:37:28,148,-0.19490284789184675,-1.4379728529635125,9.55172843145151,46.14387467176046,19.0148,72.81479999999999
ACC_TRIP_003_149,TRIP_003,2024-10-25 09:37:29,149,0.059093822030181646,-0.8130777163105837,10.152866327987967,47.142177051033755,19.0149,72.8149
ACC_TRIP_003_150,TRIP_003,2024-10-25 09:37:30,150,0.2280841859122602,-0.10264033472850422,9.69216102585939,36.61024577961218,19.015,72.815
ACC_TRIP_003_151,TRIP_003,2024-10-25 09:37:31,151,-0.21968344470392698,-0.05611829358480244,9.694785156880162,38.583251244318426,19.0151,72.8151
ACC_TRIP_003_152,TRIP_003,2024-10-25 09:37:32,152,0.28068919938514414,-0.15704084956382544,9.801206016974966,44.10448993408587,19.0152,72.81519999999999
ACC_TRIP_003_153,TRIP_003,2024-10-25 09:37:33,153,-0.02199618360945386,-0.7231787301132147,9.729432049930903,41.675680822158036,19.0153,72.8153
ACC_TRIP_003_154,TRIP_003,2024-10-25 09:37:34,154,-0.3583579383005065,0.4925326199993231,10.041512342679308,45.663221123223124,19.0154,72.8154
ACC_TRIP_003_155,TRIP_003,2024-10-25 09:37:35,155,0.15754298043327328,0.15083354081391884,10.089864190135575,40.43577274908012,19.0155,72.8155
ACC_TRIP_003_156,TRIP_003,2024-10-25 09:37:36,156,0.073921649107251,0.15581890878148996,10.131409761932346,43.46870855432692,19.0156,72.8156
ACC_TRIP_003_157,TRIP_003,2024-10-25 09:37:37,157,0.14201946856126751,-0.4137004434818475,9.978090200337618,41.02506846447577,19.0157,72.81569999999999
ACC_TRIP_003_158,TRIP_003,2024-10-25 09:37:38,158,-0.17411748597885884,0.4619843452506752,9.963915920264277,36.80862339440157,19.0158,72.8158
ACC_TRIP_003_159,TRIP_003,2024-10-25 09:37:39,159,-0.08948688004357319,0.8164136291657904,9.549342656232199,40.592997756300015,19.0159,72.8159
ACC_TRIP_003_160,TRIP_003,2024-10-25 09:37:40,160,0.09446592212231414,-0.3524035399807289,9.67448344853398,36.537058513059144,19.016,72.816
ACC_TRIP_003_161,TRIP_003,2024-10-25 09:37:41,161,-0.07613910835809841,0.8015013672519882,9.835377525124018,34.81382328157287,19.0161,72.81609999999999
ACC_TRIP_003_162,TRIP_003,2024-10-25 09:37:42,162,0.3307347686814475,-0.837449748866371,9.986094547488392,43.12725420699573,19.0162,72.8162
ACC_TRIP_003_163,TRIP_003,2024-10-25 09:37:43,163,-0.21739848141170698,0.26628053061810847,9.898159832144092,46.573241160163896,19.0163,72.8163
ACC_TRIP_003_164,TRIP_003,2024-10-25 09:37:44,164,0.010713982103939583,0.65383725898447,9.49483961072149,37.45803765355922,19.0164,72.8164
ACC_TRIP_003_165,TRIP_003,2024-10-25 09:37:45,165,0.05425033125110717,-0.14784755639845437,9.619023270901785,40.41320809497957,19.0165,72.81649999999999
ACC_TRIP_003_166,TRIP_003,2024-10-25 09:37:46,166,0.11899653747851154,-0.599460372692052,9.517346010519947,43.37550418733722,19.0166,72.8166
ACC_TRIP_003_167,TRIP_003,2024-10-25 09:37:47,167,0.18633481097286375,-0.3934086963473942,9.512927610615101,52.812945149677475,19.0167,72.8167
ACC_TRIP_003_168,TRIP_003,2024-10-25 09:37:48,168,-0.3027321083269306,-0.4265607013462862,9.806476893382246,33.8071187289417,19.0168,72.8168
ACC_TRIP_003_169,TRIP_003,2024-10-25 09:37:49,169,-0.620232558685728,-0.7620847537932499,9.834315469728338,37.87266372869967,19.0169,72.8169
ACC_TRIP_003_170,TRIP_003,2024-10-25 09:37:50,170,-0.06861348795635078,-0.011945421958184948,9.780037892427018,43.65578912717989,19.017,72.817
ACC_TRIP_003_171,TRIP_003,2024-10-25 09:37:51,171,0.0641814622774695,-0.34076215805886334,9.916019643785665,41.39299371249032,19.0171,72.8171
ACC_TRIP_003_172,TRIP_003,2024-10-25 09:37:52,172,-0.026160866738045397,0.07473344378626062,9.628790493760853,46.682743148858506,19.0172,72.8172
ACC_TRIP_003_173,TRIP_003,2024-10-25 09:37:53,173,-0.013300195362064702,-0.4250447754697628,9.850217906790773,44.11189318947923,19.0173,72.8173
ACC_TRIP_003_174,TRIP_003,2024-10-25 09:37:54,174,-0.27186630096211256,0.7051065059092456,9.784998714722805,34.331231662926655,19.0174,72.81739999999999
ACC_TRIP_003_175,TRIP_003,2024-10-25 09:37:55,175,0.13866017314803197,-0.9483666727296485,10.112823582911789,31.03021115131944,19.0175,72.8175
ACC_TRIP_003_176,TRIP_003,2024-10-25 09:37:56,176,-0.11488749971368602,-0.911464143084415,10.186729685199664,46.77435782761712,19.0176,72.8176
ACC_TRIP_003_177,TRIP_003,2024-10-25 09:37:57,177,-0.048703973329912845,-0.01692533875328586,9.812658864161094,40.91153667549128,19.0177,72.8177
ACC_TRIP_003_178,TRIP_003,2024-10-25 09:37:58,178,-0.24438414997490396,0.051186608844173906,9.525556580281696,49.85068369095125,19.0178,72.81779999999999
ACC_TRIP_003_179,TRIP_003,2024-10-25 09:37:59,179,-0.01010817727512857,0.06576640046426127,9.666676243124513,34.28491408526978,19.0179,72.8179
ACC_TRIP_003_180,TRIP_003,2024-10-25 09:38:00,180,0.17793519770083355,-0.3365578144211707,9.999523746919342,38.334059321422,19.018,72.818
ACC_TRIP_003_181,TRIP_003,2024-10-25 09:38:01,181,0.0848145325067944,0.48605843858014397,9.447245229001563,30.76471158716099,19.0181,72.8181
ACC_TRIP_003_182,TRIP_003,2024-10-25 09:38:02,182,0.44350953885634237,-0.2056210432699609,9.602883750456735,42.6588895427578,19.0182,72.81819999999999
ACC_TRIP_003_183,TRIP_003,2024-10-25 09:38:03,183,0.1572871941364937,0.5669311916438013,10.148226154929842,49.82020999626777,19.0183,72.8183
ACC_TRIP_003_184,TRIP_003,2024-10-25 09:38:04,184,-0.14603028473276183,0.22558241390720263,9.827385583090201,53.131790595132195,19.0184,72.8184
ACC_TRIP_003_185,TRIP_003,2024-10-25 09:38:05,185,-0.17178276710254903,-0.026013247289628404,10.030119398317325,49.14203824563472,19.0185,72.8185
ACC_TRIP_003_186,TRIP_003,2024-10-25 09:38:06,186,0.00033208121933984237,-0.25789724465848574,10.006795361995298,36.008909898413286,19.0186,72.8186
ACC_TRIP_003_187,TRIP_003,2024-10-25 09:38:07,187,0.12725005114567692,-0.16047507123213164,9.893259911869256,44.56246582139372,19.0187,72.81869999999999
ACC_TRIP_003_188,TRIP_003,2024-10-25 09:38:08,188,-0.10268294194837353,0.14911192843475485,9.74040183059915,47.17769191117056,19.0188,72.8188
ACC_TRIP_003_189,TRIP_003,2024-10-25 09:38:09,189,-0.35794583430007376,0.30714068907724573,9.914958242868238,36.74649593080889,19.0189,72.8189
ACC_TRIP_003_190,TRIP_003,2024-10-25 09:38:10,190,-0.09529188102513071,-0.7293734903376865,9.756176850866128,37.37879696482186,19.019,72.819
ACC_TRIP_003_191,TRIP_003,2024-10-25 09:38:11,191,-0.04878376691345893,-0.08893755177461163,10.097555245911572,37.1165138885536,19.0191,72.81909999999999
ACC_TRIP_003_192,TRIP_003,2024-10-25 09:38:12,192,-0.014517257627788598,-0.1712510150977746,9.750812046894922,36.58389042842897,19.0192,72.8192
ACC_TRIP_003_193,TRIP_003,2024-10-25 09:38:13,193,-0.07717790529348818,0.15728497878094702,10.01984920620818,41.90708217402467,19.0193,72.8193
ACC_TRIP_003_194,TRIP_003,2024-10-25 09:38:14,194,0.15658147199942254,1.0401610974818718,9.894568292963282,39.520847815891905,19.0194,72.8194
ACC_TRIP_003_195,TRIP_003,2024-10-25 09:38:15,195,0.04797697533456921,-0.24786273627092326,9.636402421861613,43.29792420917043,19.0195,72.81949999999999
ACC_TRIP_003_196,TRIP_003,2024-10-25 09:38:16,196,0.23382142785156082,-0.43651946637865496,9.835932177968711,36.59065621732415,19.0196,72.8196
ACC_TRIP_003_197,TRIP_003,2024-10-25 09:38:17,197,-0.09278210545393724,-0.13416636099856982,9.58105694057751,38.63081023505044,19.0197,72.8197
ACC_TRIP_003_198,TRIP_003,2024-10-25 09:38:18,198,0.16327500131646314,0.4642085442882822,9.893522507870415,28.560262101693198,19.0198,72.8198
ACC_TRIP_003_199,TRIP_003,2024-10-25 09:38:19,199,0.24044489176585634,0.6790899062109931,9.642209779098218,45.008585187408514,19.0199,72.8199
ACC_TRIP_003_200,TRIP_003,2024-10-25 09:38:20,200,-0.05062628725027599,-0.5236540529123505,9.77449697117067,41.01466496077859,19.02,72.82
ACC_TRIP_003_201,TRIP_003,2024-10-25 09:38:21,201,-0.0013098737485246741,0.27533213275103063,9.718493189215119,33.60396773818705,19.0201,72.8201
ACC_TRIP_003_202,TRIP_003,2024-10-25 09:38:22,202,-0.19082958399783911,-1.107073006362872,9.757521511435742,44.000429629924085,19.0202,72.8202
ACC_TRIP_003_203,TRIP_003,2024-10-25 09:38:23,203,0.004943015744686078,0.23910797554256608,9.538607074355674,40.34596166298369,19.0203,72.8203
ACC_TRIP_003_204,TRIP_003,2024-10-25 09:38:24,204,0.1386410686101384,-0.32486403400886404,9.75817074055652,32.38616636693493,19.0204,72.82039999999999
ACC_TRIP_003_205,TRIP_003,2024-10-25 09:38:25,205,0.09708600307918559,-0.13229158678867622,9.935308812346257,33.17696852165389,19.0205,72.8205
ACC_TRIP_003_206,TRIP_003,2024-10-25 09:38:26,206,0.28337161792136517,0.0936575373696179,9.825097747401916,39.32203673196769,19.0206,72.8206
ACC_TRIP_003_207,TRIP_003,2024-10-25 09:38:27,207,-0.004352271261326328,0.700797374487437,9.660357237351736,40.58664621159475,19.0207,72.8207
ACC_TRIP_003_208,TRIP_003,2024-10-25 09:38:28,208,-0.30764806191743127,0.4206633462328098,9.691976711697675,40.320781394373554,19.0208,72.82079999999999
ACC_TRIP_003_209,TRIP_003,2024-10-25 09:38:29,209,0.16983246223838927,0.9770282610753677,9.8408242931064,42.03810961636676,19.0209,72.8209
ACC_TRIP_003_210,TRIP_003,2024-10-25 09:38:30,210,0.12304725894646287,-0.5135744868693279,9.975993252523214,35.4165296072388,19.021,72.821
ACC_TRIP_003_211,TRIP_003,2024-10-25 09:38:31,211,-0.06328000827229456,0.2443601558344113,9.78165106664474,38.527712043725884,19.0211,72.8211
ACC_TRIP_003_212,TRIP_003,2024-10-25 09:38:32,212,-0.057391837147329997,-0.9601742967639059,9.533046715371562,45.341911078804124,19.0212,72.82119999999999
ACC_TRIP_003_213,TRIP_003,2024-10-25 09:38:33,213,0.032390348319934946,-0.15213791751935296,9.302249843157481,34.67159930646551,19.0213,72.8213
ACC_TRIP_003_214,TRIP_003,2024-10-25 09:38:34,214,-0.22817884787756634,-0.3812988370789907,9.691479509173952,40.23403877822397,19.0214,72.8214
ACC_TRIP_003_215,TRIP_003,2024-10-25 09:38:35,215,-0.23389730017186838,-0.04019654914949766,9.886916649754044,38.20999897020763,19.0215,72.8215
ACC_TRIP_003_216,TRIP_003,2024-10-25 09:38:36,216,-0.2886950576826575,0.4595373905652113,10.034326612379228,43.915321643361295,19.0216,72.8216
ACC_TRIP_003_217,TRIP_003,2024-10-25 09:38:37,217,-0.12488748006437614,0.14212672272466853,9.932582587939924,42.03111997138042,19.0217,72.82169999999999
ACC_TRIP_003_218,TRIP_003,2024-10-25 09:38:38,218,0.07848409322196359,0.5997773522819877,9.99225556810093,32.08405090744218,19.0218,72.8218
ACC_TRIP_003_219,TRIP_003,2024-10-25 09:38:39,219,-0.15818510890771786,-0.3397102336053139,10.025381333607825,37.76574654203624,19.0219,72.8219
ACC_TRIP_003_220,TRIP_003,2024-10-25 09:38:40,220,0.013466605219339426,1.1242223128401778,9.82831912661567,41.30942452239393,19.022,72.822
ACC_TRIP_003_221,TRIP_003,2024-10-25 09:38:41,221,0.007892364975005733,-0.6768285801910691,9.589795703823857,38.06178429956319,19.0221,72.82209999999999
ACC_TRIP_003_222,TRIP_003,2024-10-25 09:38:42,222,0.021041044953343403,1.0422578095246182,10.098186717662287,43.251763758686465,19.0222,72.8222
ACC_TRIP_003_223,TRIP_003,2024-10-25 09:38:43,223,-0.16705829816249138,-0.042187247399188346,10.045051387249561,41.098014794411434,19.0223,72.8223
ACC_TRIP_003_224,TRIP_003,2024-10-25 09:38:44,224,-0.05149704852027303,0.05660201108859947,9.514571054165685,39.79683935889647,19.0224,72.8224
ACC_TRIP_003_225,TRIP_003,2024-10-25 09:38:45,225,-0.085899466619769,-0.22617742759464488,9.698064676630727,43.51828971955333,19.0225,72.82249999999999
ACC_TRIP_003_226,TRIP_003,2024-10-25 09:38:46,226,0.04212456931777134,0.37687808630299285,9.890835806622961,36.69219293065784,19.0226,72.8226
ACC_TRIP_003_227,TRIP_003,2024-10-25 09:38:47,227,-0.182840080162777,-0.2439871368859911,9.672316666279889,30.461481712074608,19.0227,72.8227
ACC_TRIP_003_228,TRIP_003,2024-10-25 09:38:48,228,0.0657355334892078,-0.3833811412484212,9.73122787575149,40.20799343395541,19.0228,72.8228
ACC_TRIP_003_229,TRIP_003,2024-10-25 09:38:49,229,-0.18449027237526835,-0.14720429956874326,10.019134559154228,39.98732768938624,19.0229,72.8229
ACC_TRIP_003_230,TRIP_003,2024-10-25 09:38:50,230,0.0873692868569142,0.039631078413018446,9.630915931377887,44.27093747149681,19.023,72.823
ACC_TRIP_003_231,TRIP_003,2024-10-25 09:38:51,231,0.042176217883680256,-0.7230135723839332,9.695396934467755,43.66428757428478,19.0231,72.8231
ACC_TRIP_003_232,TRIP_003,2024-10-25 09:38:52,232,0.4488922914985163,0.08466949579437281,9.780793796606199,45.58554936496546,19.0232,72.8232
ACC_TRIP_003_233,TRIP_003,2024-10-25 09:38:53,233,-0.09302850507626291,0.2355714899797763,10.197659054372469,37.62845939095277,19.0233,72.8233
ACC_TRIP_003_234,TRIP_003,2024-10-25 09:38:54,234,0.2605458874968062,-0.11078342091612997,9.767359439350589,41.39468807553327,19.0234,72.82339999999999
ACC_TRIP_003_235,TRIP_003,2024-10-25 09:38:55,235,-0.13230777726726067,0.23833705053219176,9.671506121376245,35.024529930703956,19.0235,72.8235
ACC_TRIP_003_236,TRIP_003,2024-10-25 09:38:56,236,-0.1933714208322782,-0.48064959491006554,9.959665426402882,46.4107847473154,19.0236,72.8236
ACC_TRIP_003_237,TRIP_003,2024-10-25 09:38:57,237,0.03883391396957727,0.48423374939827163,9.750608222942237,39.71643862972797,19.0237,72.8237
ACC_TRIP_003_238,TRIP_003,2024-10-25 09:38:58,238,0.11866305853693454,-0.3958208723792209,10.053620904488957,48.67891833092475,19.0238,72.82379999999999
ACC_TRIP_003_239,TRIP_003,2024-10-25 09:38:59,239,0.06140714137310615,0.45721665035750353,9.688659789080011,41.00111467108577,19.0239,72.8239
